"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001108408",448.063206778532,0.640213903495661,0.289664841828745,2.20974789246636,0.0271226639040497,0.133751960232716
"NM_031817",249.02348594151,-1.22251307334197,0.258294284239027,-4.72412526333351,2.31107940315245e-06,9.72410824155325e-05
"NM_001106103",361.329635608982,-1.19129839872341,0.330541227002085,-3.60390372337321,0.000313473213193268,0.00546282610582158
"NM_001014008",55.8410901976899,-1.09449835039721,0.390869419854937,-2.92970635732848,0.00339282452702963,0.0323082088411471
"NM_001008556",178.503265766997,0.628158125809725,0.228339959144246,2.75163382033834,0.00592987864239618,0.0478978372677052
"NM_001108409",74.4347894105147,0.18071935168594,0.366497945875987,0.492544100272732,0.622334754127745,0.809920779628087
"NM_001134572",98.7436678809434,0.294412483185569,0.303881317283804,0.969807180619632,0.332142612958198,0.587984347303699
"NM_012867",4657.92245909006,0.368415112556056,0.243215193471077,1.51480291270752,0.129822322641427,0.346255440431437
"NM_001107342",1035.39076433654,0.234502696742073,0.218205033617216,1.07467292822426,0.282521188216987,0.536441226631636
"NM_001106104",203.009535251523,0.722905325399653,0.303138112711836,2.38479522786603,0.0170886303480562,0.0978792874904709
"NM_175582",1498.4375657647,-0.690538647326073,0.282562414119188,-2.44380709455534,0.0145331950342609,0.0877606377968015
"NM_001079531",1128.41017516252,0.406901243871331,0.284283509940235,1.43139862063349,0.15231600350827,0.376406298453343
"NM_001107343",643.045731815104,-0.256763731393608,0.193086739851453,-1.32969549230294,0.183618620640825,0.421634713406534
"NM_001004255",1624.8605585967,0.00195917227235074,0.198004302182618,0.00989483823821172,0.992105190165574,0.996957475721767
"NM_199236",68.284401179427,0.128231739661664,0.337666448049506,0.380812884918069,0.703342097622559,0.860019822643357
"NM_001305175",3101.38088298352,0.418684923126446,0.177844185044691,2.35423793549977,0.018560726167237,0.104000908301419
"NM_001100470",1580.78021509586,0.679067319223455,0.198307551976109,3.42421611488946,0.000616575664952317,0.00914614786643746
"NM_001191100",179.504872268668,2.28052497131171,0.394670123058222,6.82910658677395,8.54450750018484e-12,1.63023310339734e-09
"NM_001107344",188.136499427348,0.0417792533084762,0.217056589725613,0.192477764310748,0.847367983770343,0.932661041217686
"NM_001108410",83.125348727274,0.17984151928861,0.297519261215351,0.604304385207106,0.545641291389359,0.758155471309662
"NM_001305178",184.643503266021,-0.019203882640971,0.20501431598949,-0.0936629924131762,0.925376868773516,0.972356098416081
"NM_001004256",617.485520806019,-0.593831650075429,0.155917588817181,-3.8077284122007,0.000140249178032949,0.00292278230529682
