"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001108968",166.482314160277,2.76262223028097,0.358465963448097,7.64072692391808,2.15998741906629e-14,1.96627426164209e-12
"NM_001011961",346.768386676035,-0.137461852866656,0.40017981231488,-0.343391098703598,0.731304255092607,0.83550121646639
"NM_001009316",2707.85432727108,0.45822390731635,0.164642083418561,2.78306603821119,0.00538478446209241,0.0217630295208597
"NM_053980",552.703774555644,-0.979850061052245,0.155752433831911,-6.29056256857555,3.16317520892399e-10,1.13735484784822e-08
"NM_031803",267.704022122349,0.325820732502298,0.217167362011638,1.50009863581033,0.133588854281782,0.259441950323745
"NM_001191857",2076.44696818045,0.192566043314768,0.220136414121856,0.874767178880821,0.381700598906713,0.548005020683323
"NM_001009656",600.413208092805,0.171877950112176,0.144371433471358,1.19049550898454,0.233851694116532,0.388398339345008
"NM_001107808",131.391597951173,0.62350467713927,0.209254167791024,2.9774951413854,0.00290614250674586,0.0132275613303075
"NM_198744",712.99385834267,-0.693199653158762,0.164300610742105,-4.21864448393687,2.45775453022161e-05,0.000241150080937912
"NM_001109212",688.450768547093,-0.495386932782476,0.167719420180763,-2.95386986232084,0.00313816310170394,0.014115580696684
"NM_001107809",1418.96820393845,0.44618876303433,0.179937696638421,2.47971557635928,0.0131487220181577,0.0445015761428944
"NM_001191967",104.376468792248,0.263782043328491,0.257288630650982,1.02507297648042,0.305328755336189,0.468323191188298
"NM_057098",17.4781007248584,-0.0332540401480865,0.411547074173376,-0.0814208687071037,0.935107253379712,0.965233998943962
"NM_021661",90.3627633670511,-0.262974513505118,0.33536405532321,-0.78359553997607,0.433277473653656,0.595743541453781
"NM_001024781",156.502335569532,0.126854809600935,0.286440452304171,0.443089539183377,0.657700971304968,0.782554993865973
"NM_001014259",655.572667154329,-0.179535255642202,0.26286111645157,-0.683073402745659,0.494560461049255,0.649932228257901
"NM_001107810",1441.45292888452,0.665908339705155,0.156736548178924,4.24835163755513,2.15349190231283e-05,0.000215913917128743
"NM_080394",2301.42131133602,0.134459597052301,0.166178774966363,0.809129332435696,0.418440757729829,0.583385862545416
"NM_001106579",8.12126364079315,0.131608109762225,0.407454554036133,0.320927000372303,0.748265711993861,0.847162937179902
"NM_001177442",388.59567507029,0.576110261087311,0.199886703488681,2.8818585784486,0.00395337126189929,0.0170150725605947
"NM_001100815",461.1425708091,-0.47216923179705,0.148484532306087,-3.18002791089359,0.00147260867786675,0.00759479385572465
"NM_212512",6.67490243564394,-0.0636987439900027,0.411343320789545,-0.155130386927475,0.876718526857077,0.928580932611216
"NM_001107896",1860.17309505296,0.329377117901778,0.141909798991344,2.32095045454157,0.0202895180129321,0.0624250996803463
"NM_001109220",2368.50065608978,0.388930391622368,0.158245502976413,2.45773183411053,0.0139817534175756,0.0467274094370724
"NM_001173511",914.711898862986,-0.346513761977945,0.146292341276763,-2.36865154097619,0.017853064930507,0.0566928723014715
"NM_001271104",59.3792574382632,0.560579643736406,0.374743273837506,1.49539926579805,0.1348102720527,0.261239030316688
"NM_001191970",16.3554659989136,0.696615533440968,0.381109429266986,1.81956083720039,0.0688259102104808,0.158552558769676
"NM_031506",39.2529525204027,-0.0857929644141063,0.350457762901643,-0.245118543032,0.806364645553824,0.885495690234788
"NM_013080",7.70350000116182,-0.0923557089482857,0.41167740879435,-0.222592435061001,0.823852724696277,0.897141436653024
"NM_022694",7345.65709149232,-0.185648794989222,0.112649770281391,-1.64801314737653,0.0993499732989543,0.208516778360294
"NM_001134553",336.171686085986,-0.0245116639567041,0.201611646847097,-0.12159414256113,0.90322045262602,0.945792755695218
"NM_053875",608.742237783709,0.0232845517457922,0.180555304201215,0.128947977440985,0.89739881302932,0.942443100291338
"NM_199382",620.621376881437,0.47824827058743,0.255199620616384,1.87393683353333,0.0609391319060692,0.144984825339683
"NM_024374",2991.94730075196,0.189378071855035,0.114978264990253,1.64707372386841,0.0995428932655706,0.208749902933606
"NM_001134994",744.210217721769,0.0489193202524422,0.148295190307763,0.329875983211609,0.741493671289099,0.84215589758253
"NM_147211",161.324301779904,0.61441488365816,0.280269162166394,2.19278842619551,0.0283226262023034,0.0809456168161916
"NM_001134621",14.1900307816794,-0.310526149827855,0.408781477186551,-0.761266488257116,0.446497912511699,0.607152466687515
"NM_001007016",55.4444229722879,1.16239681916508,0.299525675117477,3.85639593532017,0.000115071052068559,0.000932766761290724
"NM_172331",1657.6798373346,-0.244224154243209,0.13444965289609,-1.81650006753953,0.0692936975878402,0.15931022476098
"NM_001013087",195.300702602316,-0.0946001106290451,0.211323803830088,-0.447800733624032,0.654297013911934,0.779813758342306
"NM_001109247",230.571292490773,0.379109728302554,0.24925222653785,1.52038400393382,0.128414492371211,0.252384206219634
"NM_153298",264.683664619855,0.961008664396237,0.272777666925187,3.52173785074165,0.000428727873863378,0.00276264534450166
"NM_001107876",218.626393925837,0.357256097204741,0.179345019966628,1.99170488735317,0.0464034471712567,0.117338522719205
